ID,ns,score,E.C.
ID18,18,0.8579714662808146,BETA-EY6A
ID19,19,0.902939253475604,BETA-EY6A
ID20,20,0.9207506140436664,BETA-EY6A
ID21,21,0.8915369308504144,BETA-EY6A
ID22,22,0.8867715574834897,BETA-EY6A
ID23,23,0.9372930968557002,BETA-EY6A
ID24,24,0.9323008632250072,BETA-EY6A
ID25,25,0.917882775591003,BETA-EY6A
ID26,26,0.9617446342360928,BETA-EY6A
ID27,27,0.937690793441636,BETA-EY6A
ID28,28,0.9071317379374448,BETA-EY6A
ID29,29,0.9157412013285394,BETA-EY6A
ID30,30,0.9489295467863924,BETA-EY6A
ID31,31,0.9366477904397548,BETA-EY6A
ID32,32,0.9275696354742818,BETA-EY6A
ID33,33,0.9457851932604818,BETA-EY6A
ID34,34,0.9495238618540212,BETA-EY6A
ID35,35,0.9507363296368592,BETA-EY6A
ID36,36,0.9259307641818332,BETA-EY6A
ID37,37,0.954787636670032,BETA-EY6A
ID38,38,0.9333236252193458,BETA-EY6A
ID39,39,0.9349480612206768,BETA-EY6A
ID40,40,0.9361708982379658,BETA-EY6A
ID41,41,0.9016138746385124,BETA-EY6A
ID42,42,0.9283726851568682,BETA-EY6A
ID43,43,0.9353043526955348,BETA-EY6A
ID44,44,0.94237615740418,BETA-EY6A
ID45,45,0.9533114618002286,BETA-EY6A
ID46,46,0.9258452348180004,BETA-EY6A
ID47,47,0.9144710796354488,BETA-EY6A
ID48,48,0.9071823928519852,BETA-EY6A
ID49,49,0.9174409149065306,BETA-EY6A
ID50,50,0.919370379446273,BETA-EY6A
ID51,51,0.9431891057377252,BETA-EY6A
ID52,52,0.9133576651367588,BETA-EY6A
ID53,53,0.9375779358700678,BETA-EY6A
ID54,54,0.9167786796217902,BETA-EY6A
ID55,55,0.9095652214516092,BETA-EY6A
ID56,56,0.9403622644193144,BETA-EY6A
ID57,57,0.9244203900269422,BETA-EY6A
ID58,58,0.9226328029226192,BETA-EY6A
ID59,59,0.9360851105705824,BETA-EY6A
ID60,60,0.9455527554552692,BETA-EY6A
ID61,61,0.9474414385763822,BETA-EY6A
ID62,62,0.9381576088340594,BETA-EY6A
ID63,63,0.9441806290569192,BETA-EY6A
ID64,64,0.9376896464870456,BETA-EY6A
ID65,65,0.931600034644377,BETA-EY6A
ID66,66,0.9344461247718238,BETA-EY6A
ID67,67,0.9419774904393032,BETA-EY6A
ID68,68,0.936321431998152,BETA-EY6A
ID69,69,0.950648695619647,BETA-EY6A
ID70,70,0.9397170288447924,BETA-EY6A
ID71,71,0.965167508126751,BETA-EY6A
ID72,72,0.93278008149289,BETA-EY6A
ID73,73,0.9260555293840296,BETA-EY6A
ID74,74,0.9293479840824964,BETA-EY6A
ID75,75,0.9335562836280284,BETA-EY6A
ID76,76,0.924508316921785,BETA-EY6A
ID77,77,0.9345370782349984,BETA-EY6A
ID78,78,0.9322018024710716,BETA-EY6A
ID79,79,0.9292757132302016,BETA-EY6A
ID80,80,0.9370285479715968,BETA-EY6A
ID81,81,0.9308417480839578,BETA-EY6A
ID82,82,0.9271821196250684,BETA-EY6A
ID83,83,0.914222078970622,BETA-EY6A
ID84,84,0.9308822518149604,BETA-EY6A
ID85,85,0.8989342468926691,BETA-EY6A
ID86,86,0.9098816587579526,BETA-EY6A
ID87,87,0.9123211573189624,BETA-EY6A
ID88,88,0.9269631484930968,BETA-EY6A
ID89,89,0.9396004583330828,BETA-EY6A
ID90,90,0.9249810876544534,BETA-EY6A
ID91,91,0.9256861978489652,BETA-EY6A
ID92,92,0.9161467570322016,BETA-EY6A
ID93,93,0.9472054090080312,BETA-EY6A
ID94,94,0.9487926612537216,BETA-EY6A
ID95,95,0.9394710982917122,BETA-EY6A
ID96,96,0.9462639436121512,BETA-EY6A
ID97,97,0.9428769038202988,BETA-EY6A
ID98,98,0.9290678995762702,BETA-EY6A
ID99,99,0.9270078791587384,BETA-EY6A
ID100,100,0.9359051226310764,BETA-EY6A
ID0,0,0.9999986851125908,DELTA-EY6A
ID1,1,0.9615840117709504,DELTA-EY6A
ID2,2,0.9665585487562404,DELTA-EY6A
ID3,3,0.9323463666211866,DELTA-EY6A
ID4,4,0.9179518382051124,DELTA-EY6A
ID5,5,0.9243158385037674,DELTA-EY6A
ID6,6,0.9280373711524952,DELTA-EY6A
ID7,7,0.940369368678529,DELTA-EY6A
ID8,8,0.9385044756053784,DELTA-EY6A
ID9,9,0.924531814085946,DELTA-EY6A
ID10,10,0.9378868866358886,DELTA-EY6A
ID11,11,0.9149865683248348,DELTA-EY6A
ID12,12,0.9075014419355298,DELTA-EY6A
ID13,13,0.9224416351163738,DELTA-EY6A
ID14,14,0.9244021117611692,DELTA-EY6A
ID15,15,0.9165985604072144,DELTA-EY6A
ID16,16,0.9355710877691488,DELTA-EY6A
ID17,17,0.9172801050190378,DELTA-EY6A
ID18,18,0.9367953253548345,DELTA-EY6A
ID19,19,0.9349799300130904,DELTA-EY6A
ID20,20,0.9120496356088642,DELTA-EY6A
ID21,21,0.8943243800023805,DELTA-EY6A
ID22,22,0.9255464585469482,DELTA-EY6A
ID23,23,0.8761787985930725,DELTA-EY6A
ID24,24,0.9205896224618502,DELTA-EY6A
ID25,25,0.9125995540299532,DELTA-EY6A
ID26,26,0.9154771027771677,DELTA-EY6A
ID27,27,0.866310703627667,DELTA-EY6A
ID28,28,0.8905979951989388,DELTA-EY6A
ID29,29,0.8928352101946307,DELTA-EY6A
ID30,30,0.8663704524609962,DELTA-EY6A
ID31,31,0.9045052463894048,DELTA-EY6A
ID32,32,0.8805813150252068,DELTA-EY6A
ID33,33,0.8637323562638652,DELTA-EY6A
ID34,34,0.8704126132854838,DELTA-EY6A
ID35,35,0.8356603117965523,DELTA-EY6A
ID36,36,0.8868509707632972,DELTA-EY6A
ID37,37,0.8833950484581535,DELTA-EY6A
ID38,38,0.8906931248185989,DELTA-EY6A
ID39,39,0.8688243057674178,DELTA-EY6A
ID40,40,0.8954451340758304,DELTA-EY6A
ID41,41,0.8816134044928594,DELTA-EY6A
ID42,42,0.8609796099320871,DELTA-EY6A
ID43,43,0.8675025573127987,DELTA-EY6A
ID44,44,0.8690892750771977,DELTA-EY6A
ID45,45,0.882344658550994,DELTA-EY6A
ID46,46,0.896926503723145,DELTA-EY6A
ID47,47,0.8814547050965112,DELTA-EY6A
ID48,48,0.8700885879323424,DELTA-EY6A
ID49,49,0.9091626679893244,DELTA-EY6A
ID50,50,0.8647450084117906,DELTA-EY6A
ID51,51,0.8764548353022225,DELTA-EY6A
ID52,52,0.885760845685529,DELTA-EY6A
ID53,53,0.8843015623458057,DELTA-EY6A
ID54,54,0.8849042738564307,DELTA-EY6A
ID55,55,0.8923417840606648,DELTA-EY6A
ID56,56,0.8828022350499302,DELTA-EY6A
ID57,57,0.8598292080778519,DELTA-EY6A
ID58,58,0.867006397709655,DELTA-EY6A
ID59,59,0.8718059330728947,DELTA-EY6A
ID60,60,0.904237404914432,DELTA-EY6A
ID61,61,0.8954029748044006,DELTA-EY6A
ID62,62,0.8769147240814891,DELTA-EY6A
ID63,63,0.8863082221886845,DELTA-EY6A
ID64,64,0.8760550517022789,DELTA-EY6A
ID65,65,0.9075994841956756,DELTA-EY6A
ID66,66,0.876031964893676,DELTA-EY6A
ID67,67,0.8631072026300012,DELTA-EY6A
ID68,68,0.8774202389174611,DELTA-EY6A
ID69,69,0.8887452031959464,DELTA-EY6A
ID70,70,0.8762042790565192,DELTA-EY6A
ID71,71,0.8718162714248573,DELTA-EY6A
ID72,72,0.8711697551425832,DELTA-EY6A
ID73,73,0.8777285366424475,DELTA-EY6A
ID74,74,0.8541054317262837,DELTA-EY6A
ID75,75,0.8478355972262365,DELTA-EY6A
ID76,76,0.8525390250862269,DELTA-EY6A
ID77,77,0.865138523628978,DELTA-EY6A
ID78,78,0.8386738688708579,DELTA-EY6A
ID79,79,0.8757217326519985,DELTA-EY6A
ID80,80,0.8522196130414841,DELTA-EY6A
ID81,81,0.8850607889864676,DELTA-EY6A
ID82,82,0.8550706620805899,DELTA-EY6A
ID83,83,0.8479398192307581,DELTA-EY6A
ID84,84,0.8465766468322524,DELTA-EY6A
ID85,85,0.821901828996442,DELTA-EY6A
ID86,86,0.8453392604822548,DELTA-EY6A
ID87,87,0.8731344302105848,DELTA-EY6A
ID88,88,0.8322585072856402,DELTA-EY6A
ID89,89,0.863823698532786,DELTA-EY6A
ID90,90,0.8596266371817843,DELTA-EY6A
ID91,91,0.8565783464577731,DELTA-EY6A
ID92,92,0.8677074475898046,DELTA-EY6A
ID93,93,0.8639095453279033,DELTA-EY6A
ID94,94,0.8488769921634326,DELTA-EY6A
ID95,95,0.8439536761832089,DELTA-EY6A
ID96,96,0.8433931922584995,DELTA-EY6A
ID97,97,0.8110249774801433,DELTA-EY6A
ID98,98,0.8426070704650647,DELTA-EY6A
ID99,99,0.8914810343378233,DELTA-EY6A
ID100,100,0.8369610948615142,DELTA-EY6A
ID0,0,0.9999985450996796,OMICRON-EY6A
ID1,1,0.9532395874320184,OMICRON-EY6A
ID2,2,0.9404641182365908,OMICRON-EY6A
ID3,3,0.9462860616988428,OMICRON-EY6A
ID4,4,0.9591874612442388,OMICRON-EY6A
ID5,5,0.9439892132111056,OMICRON-EY6A
ID6,6,0.9505612397909348,OMICRON-EY6A
ID7,7,0.9431493377071276,OMICRON-EY6A
ID8,8,0.9399480224093404,OMICRON-EY6A
ID9,9,0.9452378488696248,OMICRON-EY6A
ID10,10,0.9344365212328826,OMICRON-EY6A
ID11,11,0.8980537409142757,OMICRON-EY6A
ID12,12,0.9170432639495932,OMICRON-EY6A
ID13,13,0.9039410474548404,OMICRON-EY6A
ID14,14,0.8887642063422678,OMICRON-EY6A
ID15,15,0.8753062195494964,OMICRON-EY6A
ID16,16,0.9127465993026156,OMICRON-EY6A
ID17,17,0.9134932496652296,OMICRON-EY6A
ID18,18,0.9219103250701616,OMICRON-EY6A
ID19,19,0.937230953782504,OMICRON-EY6A
ID20,20,0.9426787891300176,OMICRON-EY6A
ID21,21,0.9167701538545472,OMICRON-EY6A
ID22,22,0.9428866293597326,OMICRON-EY6A
ID23,23,0.9522581965079304,OMICRON-EY6A
ID24,24,0.9336181366170104,OMICRON-EY6A
ID25,25,0.942512290965584,OMICRON-EY6A
ID26,26,0.9524870080947592,OMICRON-EY6A
ID27,27,0.9462122999840092,OMICRON-EY6A
ID28,28,0.953067667327368,OMICRON-EY6A
ID29,29,0.951769032280081,OMICRON-EY6A
ID30,30,0.952465039826312,OMICRON-EY6A
ID31,31,0.9495912503847692,OMICRON-EY6A
ID32,32,0.945475063846678,OMICRON-EY6A
ID33,33,0.9498518873736194,OMICRON-EY6A
ID34,34,0.9384351940227152,OMICRON-EY6A
ID35,35,0.9411128016945424,OMICRON-EY6A
ID36,36,0.9548580265966148,OMICRON-EY6A
ID37,37,0.9214352803389326,OMICRON-EY6A
ID38,38,0.9448267472387352,OMICRON-EY6A
ID39,39,0.934801001280678,OMICRON-EY6A
ID40,40,0.9590130787117616,OMICRON-EY6A
ID41,41,0.951037900632941,OMICRON-EY6A
ID42,42,0.9440090441037348,OMICRON-EY6A
ID43,43,0.9308982994220276,OMICRON-EY6A
ID44,44,0.9504894062680806,OMICRON-EY6A
ID45,45,0.9545099590219768,OMICRON-EY6A
ID46,46,0.9491557269210408,OMICRON-EY6A
ID47,47,0.9453491382612476,OMICRON-EY6A
ID48,48,0.945083178985458,OMICRON-EY6A
ID49,49,0.937900586759542,OMICRON-EY6A
ID50,50,0.9568788558836494,OMICRON-EY6A
ID51,51,0.931333511930112,OMICRON-EY6A
ID52,52,0.9365446331140402,OMICRON-EY6A
ID53,53,0.9400038877140724,OMICRON-EY6A
ID54,54,0.914041247921495,OMICRON-EY6A
ID55,55,0.9443627347535029,OMICRON-EY6A
ID56,56,0.937950257100557,OMICRON-EY6A
ID57,57,0.941407999923387,OMICRON-EY6A
ID58,58,0.949141450076782,OMICRON-EY6A
ID59,59,0.9471615724177016,OMICRON-EY6A
ID60,60,0.9435163782344616,OMICRON-EY6A
ID61,61,0.9575623837239072,OMICRON-EY6A
ID62,62,0.9433896833754196,OMICRON-EY6A
ID63,63,0.941216090713433,OMICRON-EY6A
ID64,64,0.9367339531499872,OMICRON-EY6A
ID65,65,0.9242560685232036,OMICRON-EY6A
ID66,66,0.9361408333177764,OMICRON-EY6A
ID67,67,0.9423352972837156,OMICRON-EY6A
ID68,68,0.9433956845020628,OMICRON-EY6A
ID69,69,0.940868793007458,OMICRON-EY6A
ID70,70,0.938737875432239,OMICRON-EY6A
ID71,71,0.941261638337026,OMICRON-EY6A
ID72,72,0.9443639739720758,OMICRON-EY6A
ID73,73,0.9461497115257989,OMICRON-EY6A
ID74,74,0.9395664103214466,OMICRON-EY6A
ID75,75,0.9382225151472308,OMICRON-EY6A
ID76,76,0.942237978018717,OMICRON-EY6A
ID77,77,0.929419770434144,OMICRON-EY6A
ID78,78,0.9362855205709404,OMICRON-EY6A
ID79,79,0.9460037632229452,OMICRON-EY6A
ID80,80,0.9309397574276166,OMICRON-EY6A
ID81,81,0.9468293299386098,OMICRON-EY6A
ID82,82,0.936564569185947,OMICRON-EY6A
ID83,83,0.8922158590482064,OMICRON-EY6A
ID84,84,0.9240096558710568,OMICRON-EY6A
ID85,85,0.9143846438108594,OMICRON-EY6A
ID86,86,0.9190425642784504,OMICRON-EY6A
ID87,87,0.9101077734530892,OMICRON-EY6A
ID88,88,0.8963872856014269,OMICRON-EY6A
ID89,89,0.9290996927887883,OMICRON-EY6A
ID90,90,0.9292548834797392,OMICRON-EY6A
ID91,91,0.921915217146724,OMICRON-EY6A
ID92,92,0.9343573966636282,OMICRON-EY6A
ID93,93,0.9218692965611148,OMICRON-EY6A
ID94,94,0.8904952748286705,OMICRON-EY6A
ID95,95,0.8960744410992195,OMICRON-EY6A
ID96,96,0.8723626027112177,OMICRON-EY6A
ID97,97,0.9143487379217732,OMICRON-EY6A
ID98,98,0.9035199246851132,OMICRON-EY6A
ID99,99,0.9382880629003658,OMICRON-EY6A
ID100,100,0.9437170445877848,OMICRON-EY6A
